Date,AAPL,AMZN,BAC,BRK-B,CVX,ENPH,GLD,GME,GOOGL,HYG,JNJ,JPM,MSFT,NVDA,PG,XOM
2006-02-03,2.152841567993164,1.9164999723434448,28.061853408813477,57.84000015258789,26.68020248413086,,56.5,3.5827977657318115,9.476693153381348,,32.12508010864258,23.563880920410156,19.203163146972656,0.3363252282142639,33.99245834350586,30.896284103393555
2006-02-06,2.016509771347046,1.8975000381469727,28.244197845458984,57.70000076293945,27.301958084106445,,56.720001220703125,3.6274051666259766,9.564868927001953,,31.828338623046875,23.51023292541504,18.945158004760742,0.34579962491989136,34.05511474609375,31.18816375732422
2006-02-07,2.0255002975463867,1.8760000467300415,28.32233428955078,57.529998779296875,26.79155158996582,,54.599998474121094,3.5255677700042725,9.138160705566406,,31.800342559814453,23.402935028076172,18.784780502319336,0.3334985077381134,33.787410736083984,30.473514556884766
2006-02-08,2.0617544651031494,1.9084999561309814,28.439556121826172,57.84000015258789,26.861164093017578,,54.83000183105469,3.5137853622436523,9.166972160339355,,32.808101654052734,23.605606079101562,18.763864517211914,0.34312519431114197,33.87285614013672,30.554475784301758
2006-02-09,1.9460973739624023,1.8995000123977661,28.543766021728516,57.81999969482422,26.401798248291016,,56.18000030517578,3.405214786529541,8.91089916229248,,32.780113220214844,23.706937789916992,18.58954620361328,0.33731895685195923,33.95830154418945,30.316665649414062
2006-02-10,2.016810655593872,1.9259999990463257,28.602359771728516,57.91999816894531,26.267236709594727,,54.790000915527344,3.4068984985351562,9.006274223327637,,32.6905403137207,23.796356201171875,18.610469818115234,0.33540835976600647,34.003868103027344,30.068748474121094
2006-02-13,1.9389057159423828,1.8930000066757202,28.45911407470703,58.34000015258789,26.27186393737793,,53.720001220703125,3.382490873336792,8.586275100708008,,32.75212097167969,23.706937789916992,18.40127944946289,0.33655428886413574,33.85576629638672,30.15477180480957
2006-02-14,2.026698112487793,1.912500023841858,28.75868034362793,58.540000915527344,26.061384201049805,,54.4900016784668,3.411106586456299,8.5271635055542,,33.0600471496582,23.903663635253906,18.58257484436035,0.3371657431125641,34.0836067199707,30.129465103149414
2006-02-15,2.074040174484253,1.9630000591278076,28.8889217376709,58.29999923706055,26.173656463623047,,53.7599983215332,3.4195234775543213,8.503816604614258,,33.088035583496094,24.03480339050293,18.80646324157715,0.34365981817245483,34.23739242553711,30.235729217529297
2006-02-16,2.114488363265991,1.9574999809265137,29.103822708129883,58.099998474121094,26.332674026489258,,54.52000045776367,3.5095772743225098,9.101900100708008,,33.02085876464844,24.332843780517578,18.75748634338379,0.3606210947036743,34.590538024902344,30.483631134033203
2006-02-17,2.1061007976531982,1.9594999551773071,29.084285736083984,58.0,26.739593505859375,,54.959999084472656,3.4632883071899414,9.15877628326416,,33.07124710083008,24.30901527404785,18.680526733398438,0.362684041261673,34.74430465698242,30.635419845581055
2006-02-21,2.0698447227478027,1.9144999980926514,29.01264762878418,57.68000030517578,27.081031799316406,,55.119998931884766,3.409423589706421,9.105128288269043,,33.11042022705078,24.261316299438477,18.568584442138672,0.3549681007862091,34.67596435546875,30.741674423217773
2006-02-22,2.1369621753692627,1.9359999895095825,29.35782241821289,57.63999938964844,26.77233123779297,,55.34000015258789,3.4540295600891113,9.077804565429688,,33.04884338378906,24.684553146362305,18.69452667236328,0.35435646772384644,35.279701232910156,30.488693237304688
2006-02-23,2.149846076965332,1.8949999809265137,29.54667091369629,57.619998931884766,26.725561141967773,,54.63999938964844,3.363133668899536,9.390259742736816,,32.8025016784668,24.505708694458008,18.652536392211914,0.34893155097961426,35.017704010009766,30.271133422851562
2006-02-24,2.141157627105713,1.9175000190734863,29.774606704711914,57.58000183105469,26.964092254638672,,55.63999938964844,3.370709180831909,9.373619079589844,,32.52099609375,24.833568572998047,18.63155174255371,0.3488554060459137,35.02909851074219,30.569658279418945
2006-02-27,2.1270740032196045,1.9005000591278076,29.94392204284668,57.939998626708984,26.706857681274414,,55.220001220703125,3.386700391769409,9.696008682250977,,32.605438232421875,24.785888671875,18.925399780273438,0.36299028992652893,34.94365310668945,30.316665649414062
2006-02-28,2.052165985107422,1.871999979019165,29.859262466430664,57.7599983215332,26.416851043701172,,56.06999969482422,3.369025707244873,9.006524085998535,,32.45906448364258,24.523591995239258,18.79945945739746,0.3600867986679077,34.13486862182617,30.038394927978516
2006-03-01,2.0704433917999268,1.8559999465942383,30.023866653442383,57.83000183105469,26.77233123779297,,56.099998474121094,3.4489798545837402,9.060669898986816,,32.46468734741211,24.815692901611328,18.988374710083008,0.3737631142139435,34.23739242553711,30.529170989990234
2006-03-02,2.085724353790283,1.843999981880188,29.727581024169922,57.86000061035156,26.664762496948242,,56.7400016784668,3.3917489051818848,9.350025177001953,,32.48157501220703,24.833568572998047,18.869421005249023,0.37429746985435486,33.918426513671875,30.78721046447754
2006-03-03,2.0290944576263428,1.8604999780654907,29.753915786743164,58.22999954223633,26.646041870117188,,56.279998779296875,3.450662851333618,9.392993927001953,,32.35770797729492,24.791839599609375,18.841447830200195,0.3755967617034912,33.98675537109375,30.852975845336914
2006-03-06,1.9619766473770142,1.843000054359436,29.76707649230957,58.77000045776367,26.122194290161133,,55.22999954223633,3.4329895973205566,9.142633438110352,,32.57166290283203,24.69647216796875,18.82744598388672,0.3748321831226349,33.98675537109375,30.3470401763916
2006-03-07,1.986846685409546,1.846500039100647,30.037038803100586,58.79999923706055,25.87430191040039,,54.95000076293945,3.361450672149658,9.05197525024414,,32.77997970581055,24.726285934448242,18.932395935058594,0.3684144616127014,34.3455924987793,30.2812557220459
2006-03-08,1.9673707485198975,1.840499997138977,30.09629249572754,59.15999984741211,25.780765533447266,,53.970001220703125,3.2612972259521484,8.789445877075195,,33.072776794433594,24.797805786132812,19.065336227416992,0.36658066511154175,34.78418731689453,30.210416793823242
2006-03-09,1.9155350923538208,1.805999994277954,29.99094009399414,59.630001068115234,25.4674015045166,,54.2400016784668,3.2192165851593018,8.519214630126953,,32.8306770324707,24.469955444335938,18.890417098999023,0.36849141120910645,34.97214889526367,29.81071662902832
